run,retirement-ages,pension-replace-scale,mpc-income,consumer-choices,job-applications,Unemployment,GDP Growth,Inflation,Pension Growth
67,173,0.55,0.8,3,4,0.024786637780115254,0.00021953911686906397,0.0022062639246282004,-0.012157446964512769
68,173,0.55,0.8,3,4,0.031074052517801137,0.0003904158967995662,0.0037957467449644634,-0.005432569807355028
69,173,0.55,0.8,3,4,0.024521679544466064,0.00017228224584959527,0.001865884540894656,-0.0011820840810839387
70,173,0.55,0.8,3,4,0.028327772002356123,-0.0002069580525459179,0.0025441384263296413,-2.5361634096144607e-05
71,173,0.55,0.8,3,4,0.028219364100892746,0.00037838409552874117,0.0026012503410314494,-0.00437135802035325
72,173,0.55,0.8,3,4,0.02399514105025478,0.0006563498652854841,0.001928613370849726,-0.006204827647609987
73,173,0.55,0.8,3,4,0.028999812678584324,0.0003777024207504665,0.003167945892185139,-0.01101091099316776
74,173,0.55,0.8,3,4,0.023749056067687114,-0.0003696323733236518,0.0024820301565896003,-0.0047938700762092615
75,173,0.55,0.8,3,4,0.023624061040792517,0.0007343092333740112,0.0020716132177379235,-0.00538968818394666
76,173,0.55,0.8,3,4,0.03454175381170797,0.0003538473508539192,0.0025229939876440072,-0.007659177195211574
77,173,0.55,0.8,3,4,0.025097835847354883,-0.00047110033970333405,0.002373216528901462,7.106189582132354e-05
78,173,0.55,0.8,3,4,0.025301109325735392,0.0010551854514532855,0.0016332149663837922,0.004378169317107414
79,173,0.55,0.8,3,4,0.030191893301006884,0.0003881789107682528,0.003499334662937892,-0.012713314964243388
80,173,0.55,0.8,3,4,0.026828772617504472,0.00036702637074211497,0.0021739568214703994,-0.0019200054440265267
81,173,0.55,0.8,3,4,0.030512546884611868,8.888771634322258e-05,0.002589586232441924,-0.013207705381702356
82,173,0.55,0.8,3,4,0.022448985683837824,0.0005123320517768273,0.0018918185336892998,-0.0030675676781430614
83,173,0.55,0.8,3,4,0.029142362541208933,0.0003616483802922852,0.0028081116642148297,-0.0030037069724619856
84,173,0.55,0.8,3,4,0.02781213538083374,-5.0022224218926584e-05,0.0024529586654782423,-0.008664008588809365
85,173,0.55,0.8,3,4,0.026997810904419706,6.31270868980292e-05,0.0023236832925218496,-0.0021647717308593997
86,173,0.55,0.8,3,4,0.02293008050078101,0.00031523551239828984,0.002226387929393023,-0.0008066348698451784
87,173,0.55,0.8,3,4,0.024363251083703602,0.00030780937927118307,0.0023680941432798496,-0.011095360949866583
88,173,0.55,0.8,3,4,0.025194564954391895,0.0003159141971856322,0.0023537623577403,-0.002567752909253887
89,173,0.55,0.8,3,4,0.03680849823234516,0.0006268933780470656,0.002987933543678532,0.002231847040876192
90,173,0.55,0.8,3,4,0.024372004398060847,0.0009967669193854723,0.002289733127694639,-0.009600095853379573
91,173,0.55,0.8,3,4,0.02796152263485277,0.0008452124055013126,0.0026146791610445236,-0.0005924567806736127
92,173,0.55,0.8,3,4,0.029628966789690174,0.0007639940794405193,0.0018280456719118661,-0.005266541612659766
93,173,0.55,0.8,3,4,0.02778584492642714,0.0002847567711939954,0.00303780824304754,-0.005533850290238618
94,173,0.55,0.8,3,4,0.02734200203691502,0.00011918682129864622,0.002742169824609763,-0.0035073278904222856
95,173,0.55,0.8,3,4,0.02694259433672383,0.0005696203179271829,0.0026190198614005115,-0.010316147342672114
96,173,0.55,0.8,3,4,0.030643748643970802,0.0007534011921386046,0.0030164893414496197,-0.012227720474497668
97,173,0.55,0.8,3,4,0.02709936979162233,0.00022497657775108563,0.0024387842359472724,-0.004038859834356937
98,173,0.55,0.8,3,4,0.029357270405698604,0.0008286454514498384,0.0023817924176840915,0.00027996279143440486
99,173,0.55,0.8,3,4,0.02729525408565031,0.00036664781958895074,0.002218543985261028,-0.00966772822774598
100,173,0.55,0.8,3,4,0.03247025075023686,-0.0004583645764100576,0.0029113177469390124,-0.008454904980616431
101,173,0.55,0.8,3,5,0.025055577727309132,0.0007164135604118863,0.002658297375743035,-0.004683374761542113
102,173,0.55,0.8,3,5,0.021338501376161258,0.0004336539846568445,0.002339703196025046,-0.002114940368767304
103,173,0.55,0.8,3,5,0.020933798134633606,0.0003186656522383523,0.0022849899286023737,-0.0035288126136573963
104,173,0.55,0.8,3,5,0.029673679055402236,0.0006486324094244371,0.002517473278424149,-0.006055804138978618
105,173,0.55,0.8,3,5,0.029537569845485057,0.00045827300364741,0.0027737561830832452,-0.005068350496912934
106,173,0.55,0.8,3,5,0.024159409372283464,0.0003680836924874529,0.0023592011928839193,-0.005333460428706674
107,173,0.55,0.8,3,5,0.02826538156659607,0.0004372309908826741,0.0029993730869012167,-0.012781971937335318
108,173,0.55,0.8,3,5,0.019515193096794902,6.201560372791313e-05,0.001992891721402579,-0.007863265104762223
109,173,0.55,0.8,3,5,0.02377598402283216,0.0006897127925859587,0.0028119156352725046,-0.004581763608866493
110,173,0.55,0.8,3,5,0.03166105060889566,0.00020530875452623014,0.002502014406558246,-0.0028363798276831178
111,173,0.55,0.8,3,5,0.021479497397105463,0.0008616973110375447,0.002694794308670964,-0.00460577409338664
112,173,0.55,0.8,3,5,0.02752253265077151,0.0002483061137775397,0.0030889376343586007,-0.002069500024601741
113,173,0.55,0.8,3,5,0.026858512918322735,0.0006597433567466249,0.0026206175125347603,-0.0019278110434609874
114,173,0.55,0.8,3,5,0.02780410528098635,6.463261362439389e-05,0.0027898761312801124,0.004007183802787103
115,173,0.55,0.8,3,5,0.0238679310278961,0.0009346148795130966,0.002925855054220752,-0.005969086512278559
116,173,0.55,0.8,3,5,0.02635477730707402,0.0008046418110032826,0.0025919198750277354,-0.002009168117871229
117,173,0.55,0.8,3,5,0.029343234582588352,-0.0004730660612650175,0.002399663992989747,-0.010177564759882338
118,173,0.55,0.8,3,5,0.026734214850204885,0.0004525529345607765,0.002511176311132735,-0.0056633611770050074
119,173,0.55,0.8,3,5,0.02640207589764751,0.0004353975906304959,0.0023542781532606004,-0.005026869230821744
120,173,0.55,0.8,3,5,0.025753603802897228,0.0004510665893201979,0.002420842632664475,-0.0075546025755678
121,173,0.55,0.8,3,5,0.023311050917672178,0.0004989995263007776,0.0025216157560525847,-0.004881517554743649
122,173,0.55,0.8,3,5,0.019447373660513283,0.000660437337814423,0.0024474211634440955,-0.011021323653258487
123,173,0.55,0.8,3,5,0.022803936355404626,0.0007460248166856927,0.0018301143894719025,-0.0014784602575371164
124,173,0.55,0.8,3,5,0.02369389941891952,0.00021334171178160694,0.0025553652175215533,-0.0035197482476814605
125,173,0.55,0.8,3,5,0.023782674623319927,0.0010930257761528513,0.0022271267489091407,-0.003973098688936916
126,173,0.55,0.8,3,5,0.028433426550864192,9.617415953583377e-05,0.0028964927213812634,-0.00283189265493774
127,173,0.55,0.8,3,5,0.028880148423312248,0.0006224598230364627,0.002466911435753073,-0.0030728919835806916
128,173,0.55,0.8,3,5,0.024959270666465236,0.00045759702563943287,0.002662053176755765,-0.008398923255800758
129,173,0.55,0.8,3,5,0.02408669055903684,0.00028920996797247975,0.0026347992176778356,-0.010060321489150358
130,173,0.55,0.8,3,5,0.026845263987787978,0.00036954492285574264,0.0028487905599194952,-0.006486289086028193
131,173,0.55,0.8,3,5,0.025544810931506633,0.0002451231057586852,0.0030367917969306205,-0.011075401254511041
132,173,0.55,0.8,3,5,0.02189493633380234,0.00030129285130068667,0.002032976926317677,-0.00770307750165279
133,173,0.55,0.8,3,5,0.0254867245117134,0.00010534984627452604,0.0025920738878414382,-0.002196680802400465
134,173,0.55,0.8,3,5,0.023934019894498774,0.0004779114472033415,0.002798078581335006,-0.010346621153495017
135,173,0.55,0.8,3,5,0.024473591475278497,0.0006032831800396236,0.002177391467602185,-0.01022342748033466
136,173,0.55,0.8,3,5,0.02984390677542817,0.00017193210181758411,0.0027612610636603366,-0.005421351462927951
137,173,0.55,0.8,3,5,0.024739963275592115,0.00034819369017332713,0.002960035113640488,-0.008975276474765221
138,173,0.55,0.8,3,5,0.022929256836760482,0.0003586220444522944,0.0026253884063450676,-0.009648287340687692
139,173,0.55,0.8,3,5,0.026104649826405295,0.00075315552896283,0.002657483852803953,-0.008771818094423843
140,173,0.55,0.8,3,5,0.029365394144450073,0.0008534040696710855,0.0024178587454094925,-0.005993119529028023
141,173,0.55,0.8,3,5,0.02486580374896162,0.0006984555174381702,0.0034193015100168825,0.001802435835282678
142,173,0.55,0.8,3,5,0.024904460978021854,0.0004451551128974968,0.0031551906976418536,-0.014907245982178066
143,173,0.55,0.8,3,5,0.025777057615330095,0.000379909238918366,0.0029719267597959785,0.00039370623505441144
144,173,0.55,0.8,3,5,0.02748012275793389,0.0005799684870130873,0.0028376223703026815,-0.00569515096474631
145,173,0.55,0.8,3,5,0.027321458647705393,0.0006424888247931438,0.0031365818031013053,-0.005945340502083525
146,173,0.55,0.8,3,5,0.026718969664076588,0.0004749517450787921,0.0024778469766283187,-0.0022071627784551393
147,173,0.55,0.8,3,5,0.025756232336174002,0.0006220714022712743,0.003191486679498193,0.0007730364686865384
148,173,0.55,0.8,3,5,0.029352810501943695,0.00017344397695676284,0.0029666141940724988,0.0013109376979331708
149,173,0.55,0.8,3,5,0.023146800752962854,0.0008471426990252013,0.0025852100589984287,-0.005898343607921233
150,173,0.55,0.8,3,5,0.025689444000929935,-0.0002587218518562779,0.0024695024742890565,0.0029265471313963476
151,173,0.55,0.8,4,3,0.02646357371604156,0.0002265658479364433,0.0032205034352511793,-0.007319108736780853
152,173,0.55,0.8,4,3,0.026434606546904032,0.0008943874852103161,0.0025399318669688032,-0.00039872837734437633
153,173,0.55,0.8,4,3,0.02563733003361397,0.00035501874114120605,0.0029280778053772808,0.004670069232142927
154,173,0.55,0.8,4,3,0.028788314364621325,-2.8612528368623847e-05,0.002826081801627879,-0.009761322298834349
155,173,0.55,0.8,4,3,0.023208759504672712,0.0011720387328721493,0.002307137171688627,-0.004173168318988236
156,173,0.55,0.8,4,3,0.02530291941424011,0.0008446325802884278,0.0023529145895396287,-0.0019506443630771535
157,173,0.55,0.8,4,3,0.026022828894955212,0.0008355502491262509,0.0027456375277660045,-0.0058368824521055325
158,173,0.55,0.8,4,3,0.021890128452078963,0.001056996268673299,0.0024834630669749477,-0.0001123251745677561
159,173,0.55,0.8,4,3,0.030761599691254637,0.0005203573264457736,0.002566813343952353,-0.00801801741563581
160,173,0.55,0.8,4,3,0.027538969458939012,-6.075919663808096e-05,0.002591677354819227,-0.009589075713081315
161,173,0.55,0.8,4,3,0.02750104952967517,0.0006161674885201947,0.0029065295418923467,0.003623361389629676
162,173,0.55,0.8,4,3,0.02710672640050914,0.00033232929451449886,0.0028405120390864675,-0.0015181417738943756
163,173,0.55,0.8,4,3,0.028787051057839234,0.0004815970710392607,0.002370883967469559,-0.006704655092845289
164,173,0.55,0.8,4,3,0.024121116661943758,0.00046388884177993333,0.002676422185515421,0.0023925432915786467
165,173,0.55,0.8,4,3,0.02568190284580596,0.0006531222024517416,0.0019673024202020214,5.289242523436081e-05
166,173,0.55,0.8,4,3,0.024818807262891193,-8.070997202475907e-05,0.002988243193006074,-0.008639604833746213
167,173,0.55,0.8,4,3,0.027930637467064433,8.59204881686195e-05,0.002917058366958394,-0.00752185233964377
168,173,0.55,0.8,4,3,0.026791858393450024,0.0005214109880599014,0.0024832670395698577,-0.00395490926782455
169,173,0.55,0.8,4,3,0.028576101621793203,0.0004682291101689891,0.002357344498415973,-0.0025882254252948445
170,173,0.55,0.8,4,3,0.027587073115438593,-0.0002161304982675423,0.0023256261069614383,0.004231534775427879
171,173,0.55,0.8,4,3,0.025114158361047502,0.0003600163599472822,0.00291536038380975,-0.010307388608557394
172,173,0.55,0.8,4,3,0.024516871192981474,0.000456095830951608,0.002414999074515466,-0.0103657137229749
173,173,0.55,0.8,4,3,0.023989099077608638,0.0008986463297102813,0.0024760352392605724,-0.010157894345202034
174,173,0.55,0.8,4,3,0.023700793476415506,0.0012701538540788124,0.0030180231225296365,-0.005914527022793222
175,173,0.55,0.8,4,3,0.02566285265615404,-0.00011410776515194641,0.00320534046652417,-0.0029065201481464787
176,173,0.55,0.8,4,3,0.024239328636344187,0.00012744674696653436,0.00252055784953776,-0.008599791305446084
177,173,0.55,0.8,4,3,0.024372534420574316,0.0008985076123191653,0.0023904736396708273,-0.01305897050149375
178,173,0.55,0.8,4,3,0.02258125916433016,0.0008437747328297598,0.002684115564815873,-0.00886398331235016
179,173,0.55,0.8,4,3,0.02524578339337776,0.00018146928410186833,0.002656735914688817,-0.008953443958839596
180,173,0.55,0.8,4,3,0.024773548515700693,0.0003105864299964668,0.002866742695813918,-0.0002398743448708514
181,173,0.55,0.8,4,3,0.025814742581072476,0.0005112039638590323,0.0028575908524172576,-0.0035429481564263777
182,173,0.55,0.8,4,3,0.024085785652391212,0.0003372648362532663,0.0027209121768416934,-0.006629372458693059
183,173,0.55,0.8,4,3,0.025691296952583886,0.001503601038272435,0.002185521590997569,-0.0076742737148434385
184,173,0.55,0.8,4,3,0.024678296794739367,0.0009035235012302047,0.0023901097005666573,-0.004809591631431095
185,173,0.55,0.8,4,3,0.024450758125288873,0.0007770790198262821,0.0023061502616553518,-0.014190249781605952
186,173,0.55,0.8,4,3,0.02246568844731021,0.0006511038167892177,0.0024917090242775595,-0.01006008030414201
187,173,0.55,0.8,4,3,0.0304845507159247,0.0009196427555238293,0.003176639482429988,-0.005912839092392562
188,173,0.55,0.8,4,3,0.028875820606101145,0.0011174836213228938,0.0028358572113197375,-1.2481029203133528e-05
189,173,0.55,0.8,4,3,0.02330578365711487,0.0009408909731402867,0.002780476568360894,-0.0039455218478856415
190,173,0.55,0.8,4,3,0.02481997823988909,0.0008550836864126887,0.0022019858023945584,-0.004375533154216739
191,173,0.55,0.8,4,3,0.025526227076951173,6.413878314309971e-05,0.002350559766768233,-0.008855700834444985
192,173,0.55,0.8,4,3,0.02768248090133437,0.000519529940816735,0.002885685573544781,-0.0036573310927541115
193,173,0.55,0.8,4,3,0.02650962101015354,-0.00021484226666235398,0.0029675461740193364,-0.0038683791103209892
194,173,0.55,0.8,4,3,0.024154491251646915,0.0006966908793500293,0.002178698721689327,-0.0015734514742188313
195,173,0.55,0.8,4,3,0.025823149687372714,0.00034257141395292013,0.0022220568780601728,-0.003193826012945368
196,173,0.55,0.8,4,3,0.025739147339206448,0.0009050382987990154,0.0025169036246287762,-0.005947532132691421
197,173,0.55,0.8,4,3,0.03155737814713301,0.001077362661607157,0.0034188183347009906,-0.011054794034030006
198,173,0.55,0.8,4,3,0.026600142200074218,0.0009709635439845456,0.0030240639032652165,-0.00502118566520846
199,173,0.55,0.8,4,3,0.02516100876775764,0.00032045687181926006,0.003215137388477257,-0.0012047035316344278
200,173,0.55,0.8,4,3,0.02126853483313924,0.0009726850644552993,0.0027110672372308766,-0.006311936860394227
201,173,0.55,0.8,4,4,0.022896793672271272,0.0003576491823447891,0.002691229568944268,-0.008020822899617523
202,173,0.55,0.8,4,4,0.021878844502687796,0.0005272024008574816,0.0021595202845133537,-0.002838812327960195
203,173,0.55,0.8,4,4,0.030663398646324856,0.0002493283808730762,0.0033446309877231,-0.013422437555044757
204,173,0.55,0.8,4,4,0.0243930844941648,0.0004212234587705404,0.003609990595626974,-0.004951831525328104
205,173,0.55,0.8,4,4,0.02458391283327886,0.0013233198127133336,0.003059359351808349,0.0028876292774222033
206,173,0.55,0.8,4,4,0.023668336430392227,0.0005056823164087048,0.0023758425102615483,-0.003865505875577658
207,173,0.55,0.8,4,4,0.023742347385395775,0.0006877515650259658,0.0030027739968476836,-0.006679077087697936
208,173,0.55,0.8,4,4,0.02140150206199692,0.0008390354519696809,0.0026725180877577195,-0.002981843737251337
209,173,0.55,0.8,4,4,0.02238550705131475,0.0006253106054644352,0.0028628306387459474,-0.0021018744687495055
210,173,0.55,0.8,4,4,0.023651649562953438,0.000965754783920144,0.00312646425142665,-0.007121859136770229
211,173,0.55,0.8,4,4,0.02016377315291234,0.0006587330467495939,0.0027486169714926825,-0.0012718520436494206
212,173,0.55,0.8,4,4,0.02065758459337435,0.0008298609248199225,0.003050173491464156,0.0022346726320961003
213,173,0.55,0.8,4,4,0.01892175146549726,0.0011777766648274541,0.002345409692879612,-0.005932575933187274
214,173,0.55,0.8,4,4,0.022112841882991313,0.00020236454295792638,0.0029929929796432683,-0.0065726369470312795
215,173,0.55,0.8,4,4,0.022624272454512866,0.0007347176014899177,0.002494728092055545,0.0021883265959146067
216,173,0.55,0.8,4,4,0.022245961343706395,0.0010919746402153015,0.0040485173398050155,-0.0012641867455302409
217,173,0.55,0.8,4,4,0.020538418639803713,0.000835447325622471,0.0030557286790676872,-0.004997647880774992
218,173,0.55,0.8,4,4,0.02326773586593187,0.0008383248185001869,0.002631788034148944,0.002698256308672181
219,173,0.55,0.8,4,4,0.02636422232423785,0.00010775603797065054,0.0031930011804745294,-0.0005189316954222422
220,173,0.55,0.8,4,4,0.022759452305617368,0.000948621845157424,0.0025590963322511765,-0.006593405227262473
221,173,0.55,0.8,4,4,0.02649650492997206,0.00019292990648483752,0.0027292817329277975,0.0075399013951259865
222,173,0.55,0.8,4,4,0.020998954394586926,0.001013852419212669,0.002471210111081773,0.0020374991960266575
223,173,0.55,0.8,4,4,0.021525746694868585,-0.0003439418955891346,0.002922702101630154,0.0006282565100632459
224,173,0.55,0.8,4,4,0.020848807107335943,0.0002649426171987614,0.002124664735711626,-0.0007367329366077206
225,173,0.55,0.8,4,4,0.023944181013423046,-0.0007660259130666523,0.0026048671463454374,0.00042592478982656694
226,173,0.55,0.8,4,4,0.019462832648796953,0.0009719084764594013,0.0015383883288943951,-0.0039057404030197937
227,173,0.55,0.8,4,4,0.02229558632085396,0.0009299698463115597,0.0024962142406958466,-0.005119549568366361
228,173,0.55,0.8,4,4,0.020981819195859733,0.0006481416067885078,0.0025009400972657984,-0.0013208452093169572
229,173,0.55,0.8,4,4,0.023760033247274947,0.00018969925380025852,0.002867074271699881,-0.0032937059067219576
230,173,0.55,0.8,4,4,0.02212921874069364,0.0008834151180566769,0.0019798045872595903,-0.00630887407544082
231,173,0.55,0.8,4,4,0.023033822156948318,0.0009569051244521911,0.002704374968987949,3.218036088439696e-06
232,173,0.55,0.8,4,4,0.021255214062783412,0.0008715678524199664,0.002648328847347208,-0.002651883246372532
233,173,0.55,0.8,4,4,0.02485789808700924,0.001208749991458925,0.002868653073122131,-0.0066574149633131935
234,173,0.55,0.8,4,4,0.023750287116681278,0.0007975121174540612,0.002809173931069121,-0.002969459518816256
235,173,0.55,0.8,4,4,0.019584040587094353,0.0011550068500260262,0.0021062046968288884,-0.005561424592201608
236,173,0.55,0.8,4,4,0.022506064894649954,0.0009085404584683527,0.003492719770495235,-0.011388502313469419
237,173,0.55,0.8,4,4,0.02210117444900232,0.0007042813149795568,0.0023343542478054514,-0.007660067322073961
238,173,0.55,0.8,4,4,0.02340408832046533,0.0009165099238308668,0.0028685154544089006,8.353730882785582e-05
239,173,0.55,0.8,4,4,0.022352413022332557,0.0010122972126706702,0.0037409430446878537,-0.0061464732880471265
240,173,0.55,0.8,4,4,0.020862802121513403,0.00041719364830589036,0.0026361032967554257,-0.0007667752677502453
241,173,0.55,0.8,4,4,0.020169630603070705,0.0004400796269946769,0.0025024385771325514,-0.004964088020943875
242,173,0.55,0.8,4,4,0.01916651040737599,0.0012666824869735495,0.002611710863062629,-0.0045144488091870185
243,173,0.55,0.8,4,4,0.02255489050021247,-0.0005275675911615304,0.002857573941291124,-0.00018792136095234014
244,173,0.55,0.8,4,4,0.021949781960179965,0.00039363914832112984,0.002543470851069381,-0.0024744440208818792
245,173,0.55,0.8,4,4,0.02005699395005167,0.0008682775155965927,0.0028073319477808566,0.00325798102062821
246,173,0.55,0.8,4,4,0.02107404155771063,0.0006436171130464916,0.002544319874459033,-0.0005556833368395917
247,173,0.55,0.8,4,4,0.021747298061149507,4.4852470142508776e-05,0.003420405508764397,-0.004927935171502146
248,173,0.55,0.8,4,4,0.02656696535871924,0.00024589427566197065,0.0024811268479792902,-0.004293979580171916
249,173,0.55,0.8,4,4,0.021895110333344275,0.0009367549664671988,0.002953278021523587,-0.004627528950493046
250,173,0.55,0.8,4,4,0.02119560180481849,0.0009526542879447897,0.002174778892950074,-0.01318670367055822
251,173,0.55,0.8,4,5,0.021379077111264733,0.0008724377608267568,0.0031920940924487387,0.004166598817965646
252,173,0.55,0.8,4,5,0.019834869207413248,0.0006691189182545892,0.0033816211329141172,-0.0001485732912906532
253,173,0.55,0.8,4,5,0.016630274156418778,6.985086365941207e-05,0.0032478756889014666,-0.004821544127786773
254,173,0.55,0.8,4,5,0.018180964214573908,0.0010965762133375544,0.0023093697049201673,-0.0015820064616282067
255,173,0.55,0.8,4,5,0.02105807619816202,0.00020759694637630682,0.0029531226159201975,-0.0037965860784667815
256,173,0.55,0.8,4,5,0.01677786897573861,0.0005101639410835085,0.002469665774703353,-0.006696591840806003
257,173,0.55,0.8,4,5,0.015984517884986074,0.0012939099715201258,0.0026294800725041936,-0.0011207210024838006
258,173,0.55,0.8,4,5,0.020056866926142412,0.0009505233190665744,0.0030045495477050367,-0.0034929591078946593
259,173,0.55,0.8,4,5,0.020733667399406765,-3.4053907197687144e-05,0.0032525551274035754,-0.0021304804073264613
260,173,0.55,0.8,4,5,0.018663906580149294,0.0005661808148584345,0.0031000569348530287,-0.005332850011848075
261,173,0.55,0.8,4,5,0.014594297679807217,0.0011326992860033521,0.002751713498609241,-0.0018354761514751113
262,173,0.55,0.8,4,5,0.01628088386585399,0.0007687572878040819,0.002714512299875614,-0.002865706525582214
263,173,0.55,0.8,4,5,0.02041395128995834,0.00036760134470270584,0.002082645043823898,-0.0018199179455279319
264,173,0.55,0.8,4,5,0.02392757996345523,0.000997840473650925,0.002934820980425891,-0.007627467928576768
265,173,0.55,0.8,4,5,0.023691280772868167,0.0008857683286413013,0.003038472661094161,0.002192714287513549
266,173,0.55,0.8,4,5,0.013561933169717358,0.0014393985013837058,0.00221480197707959,-0.013311227942554961
267,173,0.55,0.8,4,5,0.0193814179940864,0.0011027560920489595,0.002962289997782893,0.00342592257787044
268,173,0.55,0.8,4,5,0.020242191961265265,0.000793567781642365,0.0027534688687537584,-0.0039002317281952984
269,173,0.55,0.8,4,5,0.020490883209945663,0.0007616851095108271,0.0025119847779885955,-0.003988809158114022
270,173,0.55,0.8,4,5,0.01760341489269027,0.00021320793347128652,0.0023985866377088986,-0.006917392468992793
271,173,0.55,0.8,4,5,0.024546993884893377,0.0010456444451797725,0.0033675949037644476,-0.007098059317080888
272,173,0.55,0.8,4,5,0.022439731901449572,0.0009874628694595078,0.0036496476597991175,-0.0011546490131519008
273,173,0.55,0.8,4,5,0.020712635556008746,0.0005981153467344962,0.0027613193378589205,0.003300719425035178
274,173,0.55,0.8,4,5,0.01913473732191371,0.0006775950032835425,0.002613882765221999,0.004280314984591358
275,173,0.55,0.8,4,5,0.02237618752804978,0.0007613301062012925,0.002722867095159944,-0.006372299556707652
276,173,0.55,0.8,4,5,0.01665502846790144,0.0006575622358148388,0.002188290003691941,0.005342261094882382
277,173,0.55,0.8,4,5,0.01759715563745044,0.000649837083995322,0.0030453867400443125,0.0019294350005091775
278,173,0.55,0.8,4,5,0.01645275114589429,0.0012668052723655556,0.002491616304918102,0.0005077828043610036
279,173,0.55,0.8,4,5,0.021122554765313634,0.0006243729002992093,0.002695953961928912,-0.009281412637422265
280,173,0.55,0.8,4,5,0.021130968981713162,0.0009228907060466101,0.002803265563470695,-0.008830044033973066
281,173,0.55,0.8,4,5,0.022573761155485178,0.0008389231881417509,0.003041069226361426,-0.006467354920386642
282,173,0.55,0.8,4,5,0.015961526682905847,0.0011824238477078294,0.002276675818277343,-0.006135383213815654
283,173,0.55,0.8,4,5,0.01732721054352202,0.0012172839942193355,0.0029128293263470297,0.0009574372972597631
284,173,0.55,0.8,4,5,0.02363994613387464,0.0011626667846023919,0.002962698086093041,0.0011310005383178786
285,173,0.55,0.8,4,5,0.017729144843735795,0.0009559704283357664,0.002438259999604396,-0.0012845557818196075
286,173,0.55,0.8,4,5,0.02021610353958485,0.0004221169931114321,0.003079103346330162,-0.003465235337017905
287,173,0.55,0.8,4,5,0.020449624324924847,0.000839132193886306,0.002781282090515841,-0.012173842976587492
288,173,0.55,0.8,4,5,0.02140149316609654,0.0015307204818780884,0.002382615240578321,0.002048935084438007
289,173,0.55,0.8,4,5,0.02117997273091165,0.00052074475977976,0.0026414074386953207,0.0026168117907597087
290,173,0.55,0.8,4,5,0.020955004473161825,0.0003725948221718568,0.002411876656152577,-0.01006532445464302
291,173,0.55,0.8,4,5,0.021232436815535077,0.00036338446306131386,0.003295667701994498,0.0024996385926754094
292,173,0.55,0.8,4,5,0.021052759773255297,0.0014370026206810323,0.0028892620396575855,-0.0034349134541748526
293,173,0.55,0.8,4,5,0.01848664056928679,0.0006681612958284232,0.002315921083161239,-0.004234000974279537
294,173,0.55,0.8,4,5,0.017088735327184697,0.001362972646227233,0.0031695157908404317,-0.005243223161034889
295,173,0.55,0.8,4,5,0.01761141485790086,0.000473589558623385,0.0024479791794746433,-0.00012745271064336296
296,173,0.55,0.8,4,5,0.02218300548231253,0.0007946046355695402,0.0030915386426252516,0.0017311479349631659
297,173,0.55,0.8,4,5,0.023433717530765525,0.0007544362284791197,0.0027714539417517817,0.0009811369327168253
298,173,0.55,0.8,4,5,0.017227407826442248,0.0003414646493366758,0.0025456228554483823,-0.005526016422750293
299,173,0.55,0.8,4,5,0.019640928766669685,-4.924578680429058e-05,0.002858170947316802,0.0025371499561482854
300,173,0.55,0.8,4,5,0.019574353541317164,0.0004821306579855156,0.002716529459114695,-0.011434648049594816
301,173,0.55,0.8,5,3,0.021026086748508525,7.852047639922569e-05,0.0022593428766425807,-0.0032684398983975488
302,173,0.55,0.8,5,3,0.024335914580219692,0.0008636801916028714,0.0024956793407966142,0.0008702063656763206
303,173,0.55,0.8,5,3,0.021736429619860297,0.0008892145895391249,0.002539229641331287,-0.009693043636904743
304,173,0.55,0.8,5,3,0.02664520171549541,0.0001275731869456994,0.0026544437978969606,-0.006532098437598136
305,173,0.55,0.8,5,3,0.02258279462131762,0.0007205852669833689,0.0020812752551639707,-0.0003171924191228047
306,173,0.55,0.8,5,3,0.021162016716112925,0.0007105015633735238,0.0027393874126064284,-0.00654832142379315
307,173,0.55,0.8,5,3,0.022960059239489454,0.00018045543321205636,0.003916714433924399,-0.0005377149465688946
308,173,0.55,0.8,5,3,0.026634182868091077,-8.829777109744998e-05,0.0031945708971043768,-0.00858720171480654
309,173,0.55,0.8,5,3,0.020043243187844447,0.0007737272524644021,0.002386396491327526,1.5646746244702834e-05
310,173,0.55,0.8,5,3,0.023749086209512743,0.0009521879983098362,0.002502020010985776,-0.009485557003514373
311,173,0.55,0.8,5,3,0.022381574956890308,0.00045955287058459986,0.003462707591027979,-0.010394422985511829
312,173,0.55,0.8,5,3,0.021935463268157995,2.5849170446019938e-05,0.002674683137005046,-0.002469586445936414
313,173,0.55,0.8,5,3,0.02215059823638436,0.0005103493774646856,0.003192725642678101,-0.013122807002779619
314,173,0.55,0.8,5,3,0.022158372373110614,0.0006079709587035121,0.002604151050877859,-0.01030942103392471
315,173,0.55,0.8,5,3,0.02099156904213622,0.0006843499209762265,0.0030123477953927958,-0.0072189962847588815
316,173,0.55,0.8,5,3,0.020034918254462276,0.0011926105407954824,0.0021752578715784525,-0.004500695025645487
317,173,0.55,0.8,5,3,0.024884183952847357,0.0010280117720593066,0.0019049919464304255,-0.002183633528867868
318,173,0.55,0.8,5,3,0.02262916140564549,0.0009099795613252904,0.0025178229442546418,-0.004656763715834211
319,173,0.55,0.8,5,3,0.022793761207265013,0.0006461995632508099,0.0018633390745909431,-0.0005063213590061655
320,173,0.55,0.8,5,3,0.024504190141496164,0.0007233773709047739,0.002453740643321959,0.00018749465817504313
